id,name,city_id,created_at
464,BAYRAKLI,84,2025-04-10 00:23:01.107079+00
465,BERGAMA,84,2025-04-10 00:23:01.107079+00
466,BEYDAĞ,84,2025-04-10 00:23:01.107079+00
467,BORNOVA,84,2025-04-10 00:23:01.107079+00
468,BUCA,84,2025-04-10 00:23:01.107079+00
469,ÇEŞME,84,2025-04-10 00:23:01.107079+00
470,ÇİĞLİ,84,2025-04-10 00:23:01.107079+00
471,DİKİLİ,84,2025-04-10 00:23:01.107079+00
472,FOÇA,84,2025-04-10 00:23:01.107079+00
473,GAZİEMİR,84,2025-04-10 00:23:01.107079+00
474,GÜZELBAHÇE,84,2025-04-10 00:23:01.107079+00
475,KARABAĞLAR,84,2025-04-10 00:23:01.107079+00
476,KARABURUN,84,2025-04-10 00:23:01.107079+00
477,KARŞIYAKA,84,2025-04-10 00:23:01.107079+00
478,KEMALPAŞA,84,2025-04-10 00:23:01.107079+00
479,KINIK,84,2025-04-10 00:23:01.107079+00
480,KİRAZ,84,2025-04-10 00:23:01.107079+00
481,KONAK,84,2025-04-10 00:23:01.107079+00
482,MENDERES,84,2025-04-10 00:23:01.107079+00
483,MENEMEN,84,2025-04-10 00:23:01.107079+00
484,NARLIDERE,84,2025-04-10 00:23:01.107079+00
485,ÖDEMİŞ,84,2025-04-10 00:23:01.107079+00
486,SEFERİHİSAR,84,2025-04-10 00:23:01.107079+00
487,SELÇUK,84,2025-04-10 00:23:01.107079+00
488,TİRE,84,2025-04-10 00:23:01.107079+00
489,TORBALI,84,2025-04-10 00:23:01.107079+00
490,URLA,84,2025-04-10 00:23:01.107079+00
491,AKYAKA,40,2025-04-10 00:23:01.107079+00
492,ARPAÇAY,40,2025-04-10 00:23:01.107079+00
493,DİGOR,40,2025-04-10 00:23:01.107079+00
494,KAĞIZMAN,40,2025-04-10 00:23:01.107079+00
495,MERKEZ,40,2025-04-10 00:23:01.107079+00
496,SARIKAMIŞ,40,2025-04-10 00:23:01.107079+00
497,SELİM,40,2025-04-10 00:23:01.107079+00
498,SUSUZ,40,2025-04-10 00:23:01.107079+00
499,ABANA,65,2025-04-10 00:23:01.107079+00
500,AĞLI,65,2025-04-10 00:23:01.107079+00
501,ARAÇ,65,2025-04-10 00:23:01.107079+00
502,AZDAVAY,65,2025-04-10 00:23:01.107079+00
503,BOZKURT,65,2025-04-10 00:23:01.107079+00
504,CİDE,65,2025-04-10 00:23:01.107079+00
505,ÇATALZEYTİN,65,2025-04-10 00:23:01.107079+00
